emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
🚜,0.0707657053702019,0.0896491963738922,0.07340078552769114,0.07116278530364473,0.07453717545433101,0.06000582213308851,0.08362825851211175,0.08999664475213773,0.1695735901594162,0.28885260224342346,0.5415738821029663,0.11927901208400726
♋,0.05980594663087738,0.06327299381378997,0.06298684916064912,0.060335058193067434,0.06090339185302145,0.03590175353061784,0.0683477602130817,0.07088668621412444,0.12449146062135696,0.27325209975242615,0.6022564172744751,0.14876063913106918
🚭,0.06625419198812448,0.08244744157091814,0.06700955623998564,0.06689408334435822,0.07039543005828319,0.053437619942426594,0.0791049226103263,0.0868456924279533,0.208676278591156,0.26447293162345886,0.5268507599830627,0.055796653032302856
🚷,0.06850923841639155,0.08183696600396537,0.06289857744071065,0.06618348999264646,0.06978906330507133,0.0549180893571069,0.07831951543530578,0.08404582297988741,0.20664845407009125,0.2643183469772339,0.5290332436561584,0.05766989290714264
📅,0.06404635117067772,0.06924875085948595,0.06342987625103018,0.06245273193001533,0.06499477342149544,0.049270200835258314,0.07296971641485407,0.07422364978709131,0.16099168360233307,0.26015931367874146,0.5788489580154419,0.09916763007640839
💈,0.07585547982566336,0.08508078464580213,0.06576381848981473,0.07170607445763243,0.07387645044133466,0.06626838480504982,0.0829144280868757,0.0851152684568273,0.0697169303894043,0.4255460500717163,0.5047369599342346,0.355829119682312
✔️,0.07135779625031084,0.07886440639596873,0.06670367845190266,0.07682882662329882,0.07140795655850968,0.04874551771616328,0.08011985042813476,0.08823763603966159,0.12391435354948044,0.23111402988433838,0.6449716687202454,0.10719967633485794
🙎🏼,0.06931930753380033,0.07864235021170492,0.06030935189346958,0.06372897271575978,0.06745626352526893,0.05299787296085184,0.07577035192965842,0.07580757650685054,0.019202591851353645,0.6228508949279785,0.3579465448856354,0.6036483030766249
🍸,0.06389745095767861,0.06345342657806469,0.05992529799378412,0.0636402427519716,0.06394889729008199,0.04799065748725898,0.07175313362753356,0.0761815880337182,0.10456777364015579,0.31305375695228577,0.5823785066604614,0.20848598331212997
🤷,0.07821001585000197,0.09214094000389957,0.07280708578974583,0.08286994293079634,0.07841148056578388,0.06500682841426807,0.08796953836799046,0.09472780279356117,0.1967543363571167,0.2203892171382904,0.5828565359115601,0.023634880781173706
🌂,0.0669893750691341,0.05779585402893084,0.07434640255615907,0.06422045991083809,0.06438117407691568,0.04882222849574707,0.07223384004200213,0.06606375143343717,0.08978220820426941,0.38739076256752014,0.5228270292282104,0.29760855436325073
🚓,0.07596301510166222,0.08379221343131923,0.06507723447057155,0.067045478345267,0.07128352241669371,0.059023315042201006,0.08024537441538657,0.07861870434969417,0.18471014499664307,0.29074424505233765,0.5245456099510193,0.10603410005569458
🍤,0.061057070292385204,0.0989954440662944,0.06757772828477587,0.06283543156303718,0.06283543156303718,0.06283543156303718,0.0776551088184705,0.09721708279564242,0.06597751379013062,0.4117909371852875,0.5222315788269043,0.34581342339515686
💘,0.06775222332310894,0.056162689845671694,0.07804586957506779,0.0665173626662719,0.06484631252592453,0.04567267207032203,0.07286340069558467,0.06737453955967618,0.023927513509988785,0.7144534587860107,0.2616190016269684,0.690525945276022
🚔,0.07576228608805845,0.08267157952863309,0.08141684880244766,0.07372625647399304,0.07508528848525425,0.06711667497436852,0.08421001115453815,0.07862267791886253,0.22931072115898132,0.19216938316822052,0.5785198211669922,-0.0371413379907608
👚,0.06971644791715507,0.08427511159662031,0.06914102293028299,0.07075969718995274,0.07240457780039855,0.05846636393035561,0.0812720534778588,0.08600674208058828,0.13317809998989105,0.24600856006145477,0.6208133101463318,0.11283046007156372
🐧,0.07003407466238605,0.09242108280006711,0.07040926767065132,0.0748942916451844,0.07584677781456621,0.06211840513646431,0.08509851285855843,0.09541019461260311,0.14727966487407684,0.30193910002708435,0.55078125,0.1546594351530075
🍥,0.07361857303104723,0.08399036303991916,0.06282140608442137,0.06220808300597981,0.06998336525983156,0.058795407872166285,0.0785100635061088,0.07845812127718471,0.09373044967651367,0.4116787612438202,0.49459078907966614,0.3179483115673065
🍵,0.07821819676612277,0.06990844387749719,0.06686968999710065,0.07162738641560708,0.0703837056250949,0.05546374590454132,0.07902084778058208,0.08078288196204923,0.1300198882818222,0.3163095712661743,0.5536705255508423,0.1862896829843521
✂️,0.06665254173509569,0.08380310698282034,0.0708682062768846,0.07400759959106339,0.07236361597927168,0.0539589732752124,0.08119187774612327,0.08879320408970642,0.13774877786636353,0.21768315136432648,0.644568145275116,0.07993437349796295
👓,0.06524496597431628,0.06492065333329074,0.058223602047919425,0.05994708371025592,0.06210632730566791,0.03916276109702504,0.06997400372940633,0.0740027982558248,0.1508602797985077,0.21357767283916473,0.6355620622634888,0.06271739304065704
⛔,0.07145629356701784,0.07672866246129614,0.08254319450666611,0.06832680542999367,0.07205758466825066,0.0664612540568538,0.08088342071585111,0.07017478094964105,0.17845001816749573,0.167262002825737,0.6542879939079285,-0.011188015341758728
💂,0.0768939691088542,0.0781468248769092,0.061072222394470646,0.06830615885915857,0.07010446860104214,0.05624252649240543,0.07865911338455289,0.0801357661062759,0.2001284956932068,0.29457423090934753,0.5052972435951233,0.09444573521614075
🆔,0.0691544137115584,0.0581129526987886,0.08077700425131615,0.07903361567035246,0.07438457945444937,0.07903361567035246,0.0825203928322798,0.06799215465758267,0.17000068724155426,0.19236476719379425,0.6376344561576843,0.02236407995223999
😕,0.0723410916473758,0.10558879894004712,0.10919648375445858,0.0846808630431688,0.08544276296044928,0.06730511802115785,0.09586538750885674,0.10474359658163657,0.5708122849464417,0.07748141884803772,0.35170629620552063,-0.49333086609840393
🎎,0.06396094189605649,0.07379888969608937,0.06081487322243575,0.059528978482280975,0.06510316718918337,0.0476651863688304,0.07306211453655992,0.07772550026576394,0.051590897142887115,0.3783791661262512,0.5700299739837646,0.3267882689833641
🏊🏻,0.07909410498914675,0.05932057874186008,0.0642639603036817,0.0779955757531864,0.09941689585441364,0.07195366495540433,0.0779955757531864,0.060968372595800624,0.018693875521421432,0.461696058511734,0.5196099877357483,0.4430021829903126
❗,0.06805183497207631,0.07173031253813449,0.06805183497207631,0.06805183497207631,0.07173031253813449,0.06805183497207631,0.10054505347225691,0.07479571050984962,0.0750298798084259,0.30405503511428833,0.6209151148796082,0.22902515530586243
💭,0.05550721253095297,0.061994907838394876,0.05530888000193363,0.05323709516552357,0.05815509943120279,0.032855630876074196,0.06531048374126093,0.07488724364504304,0.1997586041688919,0.26964762806892395,0.530593752861023,0.06988902390003204
💬,0.06978310403893685,0.10707458309364795,0.07769474241810724,0.06951431519107293,0.07992521284496289,0.07633219573574726,0.0896610408214831,0.09763023520060209,0.2741204500198364,0.20184865593910217,0.524030864238739,-0.07227179408073425
🎴,0.07151508954995242,0.08521353382062533,0.07011664177651697,0.0707969345162728,0.07361159865382731,0.05829342983223948,0.0825838206073831,0.09182463781505892,0.10921262949705124,0.3197315037250519,0.5710558295249939,0.21051887422800064
♉,0.07883112762233656,0.08394540930395465,0.07335629868813512,0.07588408910297899,0.07571300278474885,0.06983538249014606,0.08511565270826181,0.08221044576838439,0.09621114283800125,0.26752081513404846,0.6362680792808533,0.1713096722960472
⚖,0.07433403795250247,0.08498160618017338,0.07012921827421702,0.07215462969923007,0.07447018974172796,0.06178299216047553,0.08353832930313951,0.09108861240735486,0.15785910189151764,0.2313513308763504,0.6107895374298096,0.07349222898483276
🇮🇩,0.07059301287194886,0.0754937822587314,0.055560639880655426,0.06151940948492457,0.06567901789437042,0.05102919623586094,0.07368014702010245,0.07355264952794688,0.10783405601978302,0.18552500009536743,0.7066410183906555,0.07769094407558441
🛵,0.07159598237508406,0.07551710480212451,0.06493561278174088,0.0656370944303738,0.06829224225125782,0.05574569952466644,0.07659152863014104,0.07373523035038018,0.1541898101568222,0.2297019213438034,0.6161082983016968,0.0755121111869812
⬅️,0.08018559485725181,0.08386999040884122,0.07071944211085669,0.07600133316624547,0.07531730466195888,0.06471422506220552,0.08462693988322696,0.08549533506299847,0.1454344242811203,0.18648189306259155,0.6680837273597717,0.04104746878147125
📒,0.1149822429857354,0.05749112149286767,0.07818792523030005,0.06381514485708313,0.062090411212297095,0.08968614952887363,0.06381514485708313,0.060940588782439735,0.17990712821483612,0.2461795061826706,0.5739133358001709,0.06627237796783447
😡,0.07340796044080188,0.08463127994447164,0.07603650319394904,0.07498435855786419,0.07590026507330568,0.06990907130461467,0.08520895161448365,0.0866907527941546,0.6949339509010315,0.06003161519765854,0.24503444135189056,-0.634902335703373
🇲🇦,0.08025135822611618,0.0885556784231087,0.06928562985838162,0.07388802994478119,0.07643382635841647,0.06618855327159659,0.08601523854328041,0.0915119424220865,0.09020670503377914,0.16190262138843536,0.7478907108306885,0.07169591635465622
🇨🇭,0.07111863333644355,0.09004463765938026,0.06958146576672586,0.06999358907872541,0.0737027775286745,0.06287745528518089,0.08213237819354913,0.08540800135378858,0.10519995540380478,0.19004587829113007,0.7047541737556458,0.08484592288732529
🍦,0.07266530165478799,0.09851346641690191,0.0707383682713508,0.07273164267734421,0.07749487582823528,0.07215142649919586,0.08693918831123493,0.09160555276657839,0.10972080379724503,0.3224531412124634,0.5678260922431946,0.21273233741521835
❗️,0.06693411190739092,0.09236739472785205,0.06988367845945201,0.0693606149304637,0.07286693961671895,0.05277779002756703,0.08054020265709182,0.09186539776349543,0.10302772372961044,0.2668280601501465,0.6301442384719849,0.16380033642053604
🌐,0.06404769752846909,0.08404601283301381,0.06719559810654453,0.06099722988753533,0.06897509682607329,0.05433632740649064,0.07686439940860322,0.08216548949315398,0.09575613588094711,0.40972286462783813,0.4945209324359894,0.313966728746891
🎡,0.06886818860438246,0.07211711359777792,0.07317820029276063,0.0703113697056377,0.07046029765117529,0.05970654449071047,0.0790661333438338,0.07931217180767676,0.057353973388671875,0.42382335662841797,0.5188227295875549,0.3664693832397461
🇿🇲,0.07428505844576645,0.07689229487296832,0.08376428035114973,0.08317659382842663,0.07586967639067885,0.059122592606639615,0.08511300626094752,0.08823878231884491,0.12751294672489166,0.1523561328649521,0.7201308608055115,0.024843186140060425
🤒,0.06789762957656614,0.07633017941609525,0.06280207342345055,0.06699918271771468,0.06878264010589152,0.05450137482033298,0.07717193528310716,0.08228654114030674,0.4119534194469452,0.1731456071138382,0.4149010181427002,-0.238807812333107
🔓,0.06041204831758357,0.07758110827819507,0.06196096655552668,0.057643595983978155,0.06496592663021365,0.05046358322263541,0.07299202521429309,0.07434448862070812,0.17472296953201294,0.2682267129421234,0.557050347328186,0.09350374341011047
🎻,0.06201560639524459,0.12031027640677448,0.06201560639524459,0.06201560639524459,0.07069779129057881,0.06201560639524459,0.07255825948243615,0.07937997618591303,0.0844755694270134,0.31941652297973633,0.5961079597473145,0.23494095355272293
😹,0.06341650751543515,0.06638239087244409,0.0569800986401992,0.057577137911644365,0.059729755724301614,0.03978710141273658,0.06703072440596528,0.060736293128579956,0.49864447116851807,0.05516475811600685,0.446190744638443,-0.4434797130525112
🚮,0.0823706065076034,0.10207106618455616,0.09163785707794647,0.08742852706171729,0.08555573651380192,0.07857635021271756,0.0959857798643515,0.10273582120443701,0.293008029460907,0.19110321998596191,0.5158888101577759,-0.10190480947494507
👽,0.08488131658781252,0.10620163275457499,0.11045072665279705,0.09782896877370248,0.09174663843673055,0.07082596824826654,0.10336498469216207,0.12791836159140713,0.11161644011735916,0.23414692282676697,0.6542367339134216,0.1225304827094078
🌝,0.07314487921637275,0.08127418751767723,0.0745802221578661,0.07724872037461539,0.07527725098436952,0.05950157262985862,0.08388688561749581,0.09561597241389679,0.09547722339630127,0.3834519386291504,0.5210708975791931,0.2879747152328491
🇭🇺,0.07402017847473509,0.09454697947214818,0.0780296148643006,0.08179215231199216,0.07941040256004374,0.06759049407182643,0.08912514427464122,0.0978235755249574,0.08670654147863388,0.15819694101810455,0.755096435546875,0.07149039953947067
🐆,0.07505230983653995,0.07851500724824713,0.06945911329432626,0.0734520823549748,0.07256273349474353,0.055527057870032294,0.08143471186936131,0.08759545365185759,0.1129927858710289,0.3342049717903137,0.5528022050857544,0.22121218591928482
🇰🇵,0.08022481769881704,0.05771569618619931,0.11196845060122666,0.0657958936522672,0.06233295188109525,0.07676187592764508,0.06868167846157712,0.06752736453785313,0.10310296714305878,0.17317311465740204,0.7237239480018616,0.07007014751434326
💔,0.0773648518183633,0.09646454634629673,0.08286081630209066,0.0733527449502657,0.08006206811250319,0.07759553266837599,0.08921934598185267,0.09210093100499843,0.5146669745445251,0.10939494520425797,0.3759380578994751,-0.4052720293402672
🎅🏻,0.0823180717462142,0.08303582240639235,0.0716190074925354,0.07053195525083147,0.074252970831655,0.07073359274293282,0.08359297619041352,0.07423481261184843,0.01937624253332615,0.4544411897659302,0.5261825323104858,0.435064947232604
👇🏽,0.06980523925099294,0.07910196088989198,0.06411375398554241,0.06732493915162154,0.06902308696445525,0.05445200403712774,0.07744874695617353,0.07782130673305164,0.06915678083896637,0.3002108037471771,0.6306324005126953,0.23105402290821075
🍆,0.07787128293043401,0.08437288979422419,0.06792908366634473,0.07338067815801771,0.07320839503394995,0.06032907749322869,0.08213266942440502,0.08074287546144816,0.079621322453022,0.3630600571632385,0.5573186874389648,0.2834387347102165
👃🏽,0.08074085911054804,0.07640368312125209,0.0997734814289752,0.09066158443154661,0.07970309536395234,0.058747177985012805,0.08953835672051379,0.08976854392846094,0.04541214928030968,0.30905190110206604,0.645535945892334,0.26363975182175636
🐖,0.05914751296868137,0.06344277641597422,0.05330640544973366,0.0595946430593572,0.059267944312900805,0.041252424353028706,0.06650990680895326,0.06488735567287277,0.12230558693408966,0.33725687861442566,0.5404374599456787,0.214951291680336
😮,0.07910086010446246,0.09039349616153768,0.08661264117047845,0.07735236526551986,0.0792128048351428,0.06998601405214833,0.08888283085549087,0.08877624539771369,0.676284670829773,0.06222742423415184,0.2614879310131073,-0.6140572465956211
✴️,0.07195475394277819,0.08167468010349044,0.07003963996287381,0.07395100444257215,0.07292977114787061,0.0595792798602741,0.08187965941130985,0.08520712401410883,0.1809789538383484,0.19078384339809418,0.6282371878623962,0.009804889559745789
➗,0.06320626355068162,0.08061569841960628,0.062195360283366474,0.06081171292892831,0.06761514392348154,0.05721921728897505,0.0758698785071876,0.07801984882390814,0.18508978188037872,0.24897722899913788,0.5659329295158386,0.06388744711875916
⌚,0.07101709445880743,0.07069663043542705,0.06383274612465648,0.06791834225598023,0.06786742449595556,0.05323740930997337,0.07562995581201018,0.07777153390293687,0.1232481598854065,0.2719971239566803,0.6047547459602356,0.1487489640712738
🆎,0.06934669018296138,0.062474495660325556,0.06934669018296138,0.10558189766595022,0.08184158931502651,0.0674724553131516,0.0674724553131516,0.0674724553131516,0.09981507062911987,0.2431894987821579,0.6569954752922058,0.14337442815303802
👻,0.07098374469325,0.08216961177724126,0.059919428168224854,0.06496298174873325,0.0706458417023371,0.05974597326846528,0.07939197197311268,0.08700684112438382,0.09345445036888123,0.19025631248950958,0.716289222240448,0.09680186212062836
🗻,0.0728010202241881,0.0816573069338077,0.07461303134854093,0.07173476095349088,0.0741297591013628,0.06588063684275679,0.08328934928528478,0.08498908609517221,0.15158365666866302,0.23053662478923798,0.6178796887397766,0.07895296812057495
🇨🇺,0.06846718361291484,0.05477374689033187,0.09256763224466093,0.09421084465137086,0.06408528386168831,0.07887419552207796,0.07887419552207796,0.05915564664155845,0.0720774456858635,0.1792629510164261,0.748659610748291,0.10718550533056259
😟,0.07201833486664934,0.07204691046554115,0.08240312555759104,0.08324871202460007,0.07361252579250815,0.05641217511902224,0.08261233610455997,0.08161074888872004,0.34282761812210083,0.12322060763835907,0.5339518189430237,-0.21960701048374176
💣,0.06960626251498532,0.07347327709915116,0.06831725765359668,0.06831725765359668,0.07540678439123406,0.06960626251498532,0.08571882328234302,0.08056280383678854,0.29963037371635437,0.22237838804721832,0.4779912531375885,-0.07725198566913605
💁,0.06557328488776519,0.07721800220624506,0.061974379662145085,0.06431880312209219,0.06606048826146599,0.04140514109802375,0.0741421968813922,0.08003422176320046,0.07038761675357819,0.42502912878990173,0.5045832395553589,0.35464151203632355
🦀,0.07377835829434157,0.07778488565953635,0.06712930095185994,0.07074601807742899,0.07118922011651786,0.058719594182517286,0.08003536719183327,0.08074451774435099,0.1297200620174408,0.2930135726928711,0.5772663354873657,0.1632935106754303
🇬🇭,0.0741312240402965,0.09661615971712027,0.06916452674438112,0.06827100740679726,0.07698612819515838,0.06612705195774324,0.08635976595237663,0.1000409244838857,0.11681629717350006,0.16724540293216705,0.7159382700920105,0.05042910575866699
🎩,0.08076720642370916,0.09021798104235926,0.0740641217269202,0.07715501359869358,0.07914317568420552,0.07473270890363362,0.08883063949516878,0.09469469839985095,0.03482673689723015,0.46467626094818115,0.5004969835281372,0.429849524050951
🇼,0.07182392930252574,0.07767849791352537,0.06715294245425814,0.0728782500282624,0.0704520022478062,0.05799892953149212,0.07935531234091793,0.07559943894763899,0.12919946014881134,0.1479082554578781,0.7228923439979553,0.018708795309066772
👉🏾,0.062149727448758,0.06684027291658882,0.0633223638157157,0.08618877297139083,0.08325718205399656,0.06977186383398304,0.08442981842095426,0.07504872748529266,0.053825076669454575,0.24729612469673157,0.698878824710846,0.193471048027277
🙊,0.07401636253083695,0.08207117853676534,0.06892211996397987,0.07020789954759059,0.07151169997646424,0.05667284382216795,0.08022233676115946,0.0796563561408532,0.04114976525306702,0.4030206501483917,0.5558295845985413,0.3618708848953247
🍚,0.06931601631291989,0.08151226127945187,0.06197220718737284,0.06627931524411143,0.06915700533500087,0.056814273224188576,0.07758561177410851,0.07774754103170209,0.10742724686861038,0.35211381316185,0.5404589176177979,0.2446865662932396
🍙,0.0632359452008609,0.06365456568210831,0.060691708873273784,0.05939449229433333,0.06024313334281704,0.03540052223673023,0.06792760458369267,0.06580795604990987,0.09575431793928146,0.36786311864852905,0.5363825559616089,0.2721088007092476
🚯,0.07138100084471638,0.07339394183146193,0.07695508039598806,0.07326745266220983,0.07064643379756493,0.05529266523548051,0.07929222661771416,0.07460336044215864,0.18490783870220184,0.27288931608200073,0.5422027707099915,0.08798147737979889
👩🏿,0.07884108130690347,0.08853533168957951,0.07042659356684439,0.07288665672667735,0.07623679534055774,0.06995515262431029,0.08560724179720104,0.08765978844776008,0.0829760953783989,0.2673702538013458,0.6496536731719971,0.18439415842294693
🇫🇷,0.07616821948553805,0.09787362025052428,0.08109300210972,0.07758621971138949,0.08028648904525786,0.07609175775114949,0.09022823495072688,0.0920003271922735,0.11238867789506912,0.17235292494297028,0.7152583599090576,0.059964247047901154
👸🏼,0.06997127281592545,0.0973880878418961,0.10486871787531514,0.08507300496058837,0.08226931848072669,0.052440403270676596,0.0922857408883929,0.10754442924106923,0.09468396008014679,0.25491687655448914,0.6503992080688477,0.16023291647434235
😿,0.06837595140660596,0.06965093256784559,0.09159925468711548,0.08247926306654998,0.07461864458686193,0.04050758962560838,0.08385624062430952,0.10286975829841137,0.28628894686698914,0.12437666952610016,0.5893343687057495,-0.16191227734088898
😲,0.06827528850450401,0.08477014099509751,0.06844999438649524,0.06679679788380576,0.071955889403262,0.058468346095332906,0.08082247041604684,0.08809493015667365,0.22440573573112488,0.15716329216957092,0.6184309720993042,-0.06724244356155396
🇲🇰,0.0765013829706593,0.07854857628303259,0.06252274762371622,0.0718125608399642,0.07062859337866859,0.05552118108632968,0.07924229624513829,0.07988105511627126,0.09567401558160782,0.17208068072795868,0.7322453260421753,0.07640666514635086
🔢,0.06273218894383667,0.0637878656665888,0.06479573392693389,0.05913604381786341,0.061084959358854635,0.04117094238131331,0.0685373695847949,0.06287237149540874,0.39029398560523987,0.13319019973278046,0.47651585936546326,-0.2571037858724594
🚬,0.0719194910968564,0.09841095861380385,0.07579458248673167,0.07501087933801537,0.07783356020384022,0.07090291668078814,0.08734547140169463,0.0890540535263919,0.2028772085905075,0.23160003125667572,0.5655227303504944,0.028722822666168213
💅,0.06652867795698211,0.08213038784618693,0.06493782801399312,0.06698180555845536,0.069593413898771,0.06216892536490716,0.07818884785533356,0.0740752454708136,0.07909213751554489,0.3314868211746216,0.5894210338592529,0.2523946836590767
🏀,0.07212431579804073,0.07826155722037176,0.05949841818208706,0.062185099426700585,0.06715762213340376,0.05366692697028989,0.07550588142893115,0.07277673170173657,0.12007472664117813,0.3016977310180664,0.5782275199890137,0.18162300437688828
🍷,0.060554173047815615,0.07750934150120398,0.06237079823925009,0.07084838246594424,0.09083125957172343,0.07084838246594424,0.0841703005364637,0.07387609111833507,0.12871605157852173,0.3170701265335083,0.55421382188797,0.18835407495498657
🙈,0.06438155366059205,0.07673567976649547,0.08464325907906649,0.06779548232196733,0.06902792977317598,0.04471653378693109,0.07745733431734542,0.07438001347327895,0.2330389767885208,0.1740359365940094,0.5929250717163086,-0.059003040194511414
👭,0.06697919255650692,0.07412744684772363,0.0698145066112083,0.06918586291183075,0.06886228608309354,0.04757594827578096,0.07728830112059569,0.0837059775909225,0.23772747814655304,0.17210963368415833,0.5901629328727722,-0.06561784446239471
🍯,0.0731600145385249,0.08968893080175108,0.07529809919252697,0.07244850601588153,0.07578515442097195,0.06652317602876343,0.08445228954903962,0.08825848801535074,0.14242646098136902,0.3190837800502777,0.5384896993637085,0.1766573190689087
🏰,0.07030914751075366,0.08256184524486747,0.06196823167200494,0.06411297255115651,0.0695234444677412,0.061742960833711835,0.07813346981701934,0.07557563267556655,0.06405069679021835,0.34649375081062317,0.5894555449485779,0.2824430540204048
🖨,0.0708598231385331,0.08888130963784416,0.06862982593974754,0.06947213261878422,0.07304598680685497,0.06063697023379746,0.08199059619941983,0.08484621938594972,0.21912188827991486,0.2148934006690979,0.5659846663475037,-0.004228487610816956
🍨,0.07336062345363742,0.08728852574087917,0.07384840797794426,0.0735614110879582,0.07572500384204134,0.0667848786618116,0.08499917290212322,0.0894436632665431,0.10038020461797714,0.3382853865623474,0.5613343715667725,0.23790518194437027
🆗,0.07471878417291683,0.056179536972117944,0.0983141897012064,0.0825839193490134,0.06404467214821445,0.08426930545817689,0.07022442121514745,0.060673899929887386,0.08024239540100098,0.27858883142471313,0.6411687135696411,0.19834643602371216
😩,0.05863181834788501,0.11257309122793918,0.05863181834788501,0.05863181834788501,0.08794772752182752,0.05863181834788501,0.07798031840268703,0.07798031840268703,0.4601885676383972,0.12330584973096848,0.4165055453777313,-0.33688271790742874
🎉,0.0690664368195103,0.0910510790334385,0.06882087775520673,0.06988269795552905,0.07451391502604608,0.06252587060085404,0.08369442539950504,0.09335951425631227,0.0027392276097089052,0.8882413506507874,0.10901946574449539,0.8855021230410784
🤐,0.06414073167190767,0.06822813007354425,0.058130331459466854,0.05945516839594628,0.06368804183294025,0.054800048348978184,0.0714854088381314,0.0684160535071002,0.3497207760810852,0.1603291779756546,0.4899499714374542,-0.1893915981054306
🥡,0.07421640007219618,0.0801154104661842,0.06905241124779754,0.06808153424117376,0.07019653943856166,0.05546202769259868,0.07874507517378461,0.07458600274179683,0.08378380537033081,0.45619291067123413,0.46002325415611267,0.3724091053009033
⚫️,0.06959735832853349,0.07318758401541774,0.05904035985914098,0.06519188430234675,0.06608015964630484,0.05070691852633739,0.07414652677584323,0.0729625372105139,0.14161831140518188,0.24487429857254028,0.6135073900222778,0.1032559871673584
🏣,0.06061627989196724,0.09456139663146895,0.06061627989196724,0.06061627989196724,0.06728407068008364,0.06061627989196724,0.08243814065307543,0.1042600014141837,0.1428469866514206,0.2854098677635193,0.5717431306838989,0.1425628811120987
🌹,0.06811823409481299,0.08129150443064824,0.061736221711536865,0.063377398676317,0.0692271247086536,0.06362353077723652,0.0776810733444991,0.07600664092609885,0.060903437435626984,0.4335024952888489,0.50559401512146,0.3725990578532219
🌯,0.05273220259936813,0.08782957722071895,0.07327744558475845,0.05920076682418539,0.06722636388645259,0.02887208611547075,0.07491496424216687,0.09778001102907038,0.10358700901269913,0.3812929391860962,0.5151200890541077,0.27770593017339706
🎆,0.07266031315112798,0.08327114779359207,0.0647256247738839,0.06393223506098165,0.07118577816774659,0.06486689659423074,0.0799422216205173,0.07950941684584088,0.03436033055186272,0.42438429594039917,0.5412554144859314,0.39002396538853645
▶️,0.06664851755243514,0.08832364055494334,0.0800393140922192,0.07294876350156887,0.07466511797892489,0.05478429274127872,0.08375786651178616,0.0932530663555922,0.15245775878429413,0.2124452292919159,0.6350969076156616,0.059987470507621765
🔮,0.05963761139724319,0.10257669160325826,0.05963761139724319,0.05963761139724319,0.08289627984216802,0.05963761139724319,0.07931802315833343,0.08766728875394748,0.2033643275499344,0.26534709334373474,0.5312886238098145,0.061982765793800354
🙌,0.0747967233613214,0.08298378871927614,0.06933179378015852,0.06735495009246631,0.07269889294829224,0.06827186699757222,0.08180352815388495,0.07769801406510038,0.028209175914525986,0.627764105796814,0.34402671456336975,0.599554929882288
🆚,0.0648284335266326,0.0874869151475916,0.06294022672488604,0.06294022672488604,0.0648284335266326,0.06294022672488604,0.08371050154409843,0.10133376502706651,0.11734329909086227,0.22605885565280914,0.656597912311554,0.10871555656194687
🙆,0.0676667236351883,0.08220994103302001,0.07085327189014234,0.06709338968525821,0.07179625263055288,0.059126560340114424,0.08058760898551513,0.08673442167719761,0.11738307029008865,0.213165745139122,0.669451117515564,0.09578267484903336
🎒,0.07432624000234664,0.08026157509826795,0.06962017383275092,0.06726678512340908,0.0734445777246005,0.06998823870558209,0.08248837033251781,0.08490635607844975,0.0840776190161705,0.3450702428817749,0.5708522200584412,0.2609926238656044
💆,0.06610494850951643,0.06830938046291599,0.06327602948090219,0.06666912501774037,0.06669075271311092,0.046957546805714664,0.0749968629440185,0.08371731131795605,0.030423399060964584,0.5170668363571167,0.45250973105430603,0.4866434372961521
🔰,0.08111531096878921,0.09334420170959731,0.10003245858392786,0.09422895871138978,0.08595923726264697,0.06734976759425827,0.09669386389763343,0.11192193070980572,0.17824311554431915,0.2695986330509186,0.5521582961082458,0.09135551750659943
🌜,0.08633511221307696,0.11238142050594098,0.10747160400467638,0.09583267781630203,0.0928412272658179,0.08245348100840041,0.1041669071825338,0.12381301459855902,0.09217052161693573,0.3969181776046753,0.5109112858772278,0.30474765598773956
🌕,0.0694241131782056,0.09540415959474288,0.08438072971428967,0.07390854704558082,0.07825904036723758,0.06055461142034166,0.08789975916452743,0.10076198991143161,0.09145095944404602,0.40858304500579834,0.499966025352478,0.3171320855617523
🎑,0.06202665868153282,0.06670791594051642,0.0696337017273812,0.0877735736059427,0.08426263066170496,0.07782590193060254,0.07958137340272137,0.06319697299627873,0.08611027151346207,0.34900858998298645,0.5648811459541321,0.2628983184695244
😳,0.06659864720735419,0.07537167617498837,0.06527987663594148,0.07028812967937775,0.06803854591177648,0.04700696221221623,0.07653128245079105,0.08049807363239402,0.3256555497646332,0.10198855400085449,0.5723559260368347,-0.2236669957637787
⚓,0.06892047462379547,0.07796149099480508,0.0658019650689252,0.06395845861910397,0.06785488523719005,0.049479372368949864,0.07611800324796816,0.07775622285168225,0.15666621923446655,0.21265758574008942,0.6306761503219604,0.055991366505622864
🐫,0.0709414301404146,0.08707769965467911,0.07009590581417982,0.0685449010130656,0.07396695387412142,0.06472222726806082,0.08313469078434604,0.08899477720836244,0.13851812481880188,0.32344120740890503,0.5380406975746155,0.18492308259010315
♐,0.061958707764181206,0.06471003191841983,0.0659102241253069,0.05799273575091941,0.0637899369083909,0.04993561891088585,0.07156384448396608,0.07343815709613163,0.17621387541294098,0.2314423769712448,0.592343807220459,0.05522850155830383
👂,0.07167743555761112,0.07765991298388819,0.06468119759917501,0.06880958315352816,0.06934911826860081,0.0558859325553679,0.07785839235738669,0.07631949428972272,0.1683056652545929,0.24870912730693817,0.5829852223396301,0.08040346205234528
